XLabel,Wavenumber;;;;;;;;;
YLabel,Absorbance;;;;;;;;;
FileType,Absorbance;;;;;;;;;
DisplayDirection,20300;;Palha de cana de açúcar;;Bagaço de Malte;;Casca de babaçu;;Cana energia;
PeakDirection,20310;;;;;;;;;
3669.564101,0.020943;;3669,564101;0,020943;3669,564101;-0,000048;3669,564101;0,009207;3669,564101;0,015924
3671.427770,0.019670;;3671,42777;0,01967;3671,42777;-0,002235;3671,42777;0,008883;3671,42777;0,014501
3673.291439,0.019454;;3673,291439;0,019454;3673,291439;-0,002509;3673,291439;0,008675;3673,291439;0,014268
3675.155107,0.019180;;3675,155107;0,01918;3675,155107;-0,001881;3675,155107;0,008292;3675,155107;0,014707
3677.018776,0.018238;;3677,018776;0,018238;3677,018776;-0,003988;3677,018776;0,008522;3677,018776;0,014044
3678.882445,0.018677;;3678,882445;0,018677;3678,882445;-0,004607;3678,882445;0,00918;3678,882445;0,014111
3680.746114,0.019574;;3680,746114;0,019574;3680,746114;-0,003201;3680,746114;0,009408;3680,746114;0,014503
3682.609783,0.020870;;3682,609783;0,02087;3682,609783;-0,002347;3682,609783;0,009315;3682,609783;0,014655
3684.473452,0.022030;;3684,473452;0,02203;3684,473452;-0,001672;3684,473452;0,009291;3684,473452;0,015189
3686.337121,0.022947;;3686,337121;0,022947;3686,337121;-0,00108;3686,337121;0,009257;3686,337121;0,015575
3688.200790,0.024011;;3688,20079;0,024011;3688,20079;-0,000958;3688,20079;0,009064;3688,20079;0,015818
3690.064459,0.025059;;3690,064459;0,025059;3690,064459;-0,002274;3690,064459;0,009133;3690,064459;0,015192
3691.928128,0.026115;;3691,928128;0,026115;3691,928128;-0,003483;3691,928128;0,009882;3691,928128;0,014332
3693.791797,0.027601;;3693,791797;0,027601;3693,791797;-0,002915;3693,791797;0,010294;3693,791797;0,014766
3695.655466,0.028243;;3695,655466;0,028243;3695,655466;-0,00189;3695,655466;0,010407;3695,655466;0,015247
3697.519135,0.027701;;3697,519135;0,027701;3697,519135;-0,001195;3697,519135;0,010508;3697,519135;0,015433
3699.382803,0.026571;;3699,382803;0,026571;3699,382803;-0,000847;3699,382803;0,010275;3699,382803;0,015448
3701.246472,0.025043;;3701,246472;0,025043;3701,246472;-0,001098;3701,246472;0,010118;3701,246472;0,015578
3703.110141,0.022759;;3703,110141;0,022759;3703,110141;-0,002355;3703,110141;0,010243;3703,110141;0,015186
3704.973810,0.020749;;3704,97381;0,020749;3704,97381;-0,002679;3704,97381;0,010004;3704,97381;0,014797
3706.837479,0.019589;;3706,837479;0,019589;3706,837479;-0,002276;3706,837479;0,009188;3706,837479;0,014947
3708.701148,0.018641;;3708,701148;0,018641;3708,701148;-0,002327;3708,701148;0,008566;3708,701148;0,0153
3710.564817,0.017258;;3710,564817;0,017258;3710,564817;-0,003632;3710,564817;0,008262;3710,564817;0,015308
3712.428486,0.015452;;3712,428486;0,015452;3712,428486;-0,00514;3712,428486;0,00846;3712,428486;0,014546
3714.292155,0.014301;;3714,292155;0,014301;3714,292155;-0,00543;3714,292155;0,008886;3714,292155;0,013834
3716.155824,0.014494;;3716,155824;0,014494;3716,155824;-0,004287;3716,155824;0,008962;3716,155824;0,013861
3718.019493,0.014866;;3718,019493;0,014866;3718,019493;-0,003342;3718,019493;0,008923;3718,019493;0,01437
3719.883162,0.014705;;3719,883162;0,014705;3719,883162;-0,003289;3719,883162;0,008875;3719,883162;0,014728
3721.746830,0.014148;;3721,74683;0,014148;3721,74683;-0,003551;3721,74683;0,008993;3721,74683;0,014779
3723.610499,0.013493;;3723,610499;0,013493;3723,610499;-0,003946;3723,610499;0,009249;3723,610499;0,01465
3725.474168,0.012880;;3725,474168;0,01288;3725,474168;-0,004447;3725,474168;0,008995;3725,474168;0,014448
3727.337837,0.012833;;3727,337837;0,012833;3727,337837;-0,004829;3727,337837;0,008479;3727,337837;0,014341
3729.201506,0.013329;;3729,201506;0,013329;3729,201506;-0,004551;3729,201506;0,008383;3729,201506;0,014423
3731.065175,0.013798;;3731,065175;0,013798;3731,065175;-0,003482;3731,065175;0,00831;3731,065175;0,014759
3732.928844,0.012769;;3732,928844;0,012769;3732,928844;-0,003396;3732,928844;0,007988;3732,928844;0,014695
3734.792513,0.011415;;3734,792513;0,011415;3734,792513;-0,004932;3734,792513;0,00778;3734,792513;0,014125
3736.656182,0.011145;;3736,656182;0,011145;3736,656182;-0,006935;3736,656182;0,008401;3736,656182;0,013461
3738.519851,0.011947;;3738,519851;0,011947;3738,519851;-0,007209;3738,519851;0,008598;3738,519851;0,013165
3740.383520,0.012738;;3740,38352;0,012738;3740,38352;-0,005515;3740,38352;0,008298;3740,38352;0,013818
3742.247189,0.012920;;3742,247189;0,01292;3742,247189;-0,0037;3742,247189;0,008168;3742,247189;0,014315
3744.110857,0.012724;;3744,110857;0,012724;3744,110857;-0,003679;3744,110857;0,00821;3744,110857;0,014513
3745.974526,0.011899;;3745,974526;0,011899;3745,974526;-0,006733;3745,974526;0,00829;3745,974526;0,013898
3747.838195,0.011652;;3747,838195;0,011652;3747,838195;-0,007115;3747,838195;0,008153;3747,838195;0,014035
3749.701864,0.011715;;3749,701864;0,011715;3749,701864;-0,005851;3749,701864;0,008029;3749,701864;0,014323
3751.565533,0.011417;;3751,565533;0,011417;3751,565533;-0,006883;3751,565533;0,008089;3751,565533;0,013997
3753.429202,0.011674;;3753,429202;0,011674;3753,429202;-0,007896;3753,429202;0,008705;3753,429202;0,013986
3755.292871,0.012622;;3755,292871;0,012622;3755,292871;-0,006588;3755,292871;0,009024;3755,292871;0,014276
3757.156540,0.013260;;3757,15654;0,01326;3757,15654;-0,005012;3757,15654;0,009169;3757,15654;0,014579
3759.020209,0.013530;;3759,020209;0,01353;3759,020209;-0,004726;3759,020209;0,008899;3759,020209;0,014807
3760.883878,0.013914;;3760,883878;0,013914;3760,883878;-0,005301;3760,883878;0,008653;3760,883878;0,01493
3762.747547,0.014137;;3762,747547;0,014137;3762,747547;-0,004841;3762,747547;0,009183;3762,747547;0,01532
3764.611216,0.014312;;3764,611216;0,014312;3764,611216;-0,003996;3764,611216;0,009574;3764,611216;0,015947
3766.474885,0.013883;;3766,474885;0,013883;3766,474885;-0,004148;3766,474885;0,009753;3766,474885;0,01586
3768.338553,0.013588;;3768,338553;0,013588;3768,338553;-0,004477;3768,338553;0,009632;3768,338553;0,015589
3770.202222,0.013812;;3770,202222;0,013812;3770,202222;-0,004631;3770,202222;0,009544;3770,202222;0,015595
3772.065891,0.013939;;3772,065891;0,013939;3772,065891;-0,004921;3772,065891;0,009807;3772,065891;0,015569
3773.929560,0.014048;;3773,92956;0,014048;3773,92956;-0,004616;3773,92956;0,009881;3773,92956;0,015813
3775.793229,0.014203;;3775,793229;0,014203;3775,793229;-0,003805;3775,793229;0,009706;3775,793229;0,01606
3777.656898,0.014269;;3777,656898;0,014269;3777,656898;-0,003486;3777,656898;0,009615;3777,656898;0,01615
3779.520567,0.014260;;3779,520567;0,01426;3779,520567;-0,003998;3779,520567;0,009441;3779,520567;0,01612
3781.384236,0.014079;;3781,384236;0,014079;3781,384236;-0,004756;3781,384236;0,009441;3781,384236;0,015763
3783.247905,0.014150;;3783,247905;0,01415;3783,247905;-0,004553;3783,247905;0,009768;3783,247905;0,015781
3785.111574,0.014230;;3785,111574;0,01423;3785,111574;-0,004332;3785,111574;0,009879;3785,111574;0,015782
3786.975243,0.014224;;3786,975243;0,014224;3786,975243;-0,004444;3786,975243;0,009705;3786,975243;0,01565
3788.838912,0.014191;;3788,838912;0,014191;3788,838912;-0,004012;3788,838912;0,00958;3788,838912;0,015787
3790.702580,0.014232;;3790,70258;0,014232;3790,70258;-0,003712;3790,70258;0,009683;3790,70258;0,015771
3792.566249,0.014499;;3792,566249;0,014499;3792,566249;-0,003798;3792,566249;0,009735;3792,566249;0,015814
3794.429918,0.014760;;3794,429918;0,01476;3794,429918;-0,003543;3794,429918;0,009415;3794,429918;0,01619
3796.293587,0.014652;;3796,293587;0,014652;3796,293587;-0,003639;3796,293587;0,00923;3796,293587;0,016068
3798.157256,0.014228;;3798,157256;0,014228;3798,157256;-0,004158;3798,157256;0,009418;3798,157256;0,015567
3800.020925,0.013852;;3800,020925;0,013852;3800,020925;-0,004164;3800,020925;0,0095;3800,020925;0,015501
3801.884594,0.013521;;3801,884594;0,013521;3801,884594;-0,004849;3801,884594;0,009308;3801,884594;0,015733
3803.748263,0.013168;;3803,748263;0,013168;3803,748263;-0,006154;3803,748263;0,008976;3803,748263;0,015534
3805.611932,0.013449;;3805,611932;0,013449;3805,611932;-0,005378;3805,611932;0,009034;3805,611932;0,015605
3807.475601,0.013373;;3807,475601;0,013373;3807,475601;-0,005045;3807,475601;0,009284;3807,475601;0,01562
3809.339270,0.013628;;3809,33927;0,013628;3809,33927;-0,005165;3809,33927;0,009733;3809,33927;0,015343
3811.202939,0.014164;;3811,202939;0,014164;3811,202939;-0,00423;3811,202939;0,009827;3811,202939;0,015432
3813.066607,0.014357;;3813,066607;0,014357;3813,066607;-0,003564;3813,066607;0,009457;3813,066607;0,015813
3814.930276,0.014190;;3814,930276;0,01419;3814,930276;-0,003226;3814,930276;0,009431;3814,930276;0,016113
3816.793945,0.013781;;3816,793945;0,013781;3816,793945;-0,00419;3816,793945;0,009717;3816,793945;0,015983
3818.657614,0.013456;;3818,657614;0,013456;3818,657614;-0,005532;3818,657614;0,009384;3818,657614;0,015611
3820.521283,0.013461;;3820,521283;0,013461;3820,521283;-0,005369;3820,521283;0,00893;3820,521283;0,015912
3822.384952,0.012886;;3822,384952;0,012886;3822,384952;-0,006512;3822,384952;0,009088;3822,384952;0,015628
3824.248621,0.013156;;3824,248621;0,013156;3824,248621;-0,006357;3824,248621;0,009683;3824,248621;0,01542
3826.112290,0.013907;;3826,11229;0,013907;3826,11229;-0,004816;3826,11229;0,009701;3826,11229;0,015648
3827.975959,0.014077;;3827,975959;0,014077;3827,975959;-0,004665;3827,975959;0,009247;3827,975959;0,015491
3829.839628,0.013902;;3829,839628;0,013902;3829,839628;-0,004505;3829,839628;0,009031;3829,839628;0,015656
3831.703297,0.013837;;3831,703297;0,013837;3831,703297;-0,003731;3831,703297;0,009158;3831,703297;0,015982
3833.566966,0.013883;;3833,566966;0,013883;3833,566966;-0,003781;3833,566966;0,008989;3833,566966;0,015926
3835.430634,0.014207;;3835,430634;0,014207;3835,430634;-0,004011;3835,430634;0,008646;3835,430634;0,016039
3837.294303,0.013996;;3837,294303;0,013996;3837,294303;-0,004475;3837,294303;0,008734;3837,294303;0,016118
3839.157972,0.013259;;3839,157972;0,013259;3839,157972;-0,005933;3839,157972;0,008974;3839,157972;0,015445
3841.021641,0.013042;;3841,021641;0,013042;3841,021641;-0,006681;3841,021641;0,009106;3841,021641;0,014914
3842.885310,0.013512;;3842,88531;0,013512;3842,88531;-0,005863;3842,88531;0,009621;3842,88531;0,015222
3844.748979,0.013977;;3844,748979;0,013977;3844,748979;-0,005374;3844,748979;0,009508;3844,748979;0,015657
3846.612648,0.014326;;3846,612648;0,014326;3846,612648;-0,004777;3846,612648;0,009468;3846,612648;0,01598
3848.476317,0.014616;;3848,476317;0,014616;3848,476317;-0,003506;3848,476317;0,009637;3848,476317;0,016075
3850.339986,0.014562;;3850,339986;0,014562;3850,339986;-0,002865;3850,339986;0,009262;3850,339986;0,016079
3852.203655,0.013935;;3852,203655;0,013935;3852,203655;-0,003636;3852,203655;0,008964;3852,203655;0,016267
3854.067324,0.012863;;3854,067324;0,012863;3854,067324;-0,006831;3854,067324;0,009132;3854,067324;0,016353
3855.930993,0.012456;;3855,930993;0,012456;3855,930993;-0,008692;3855,930993;0,009629;3855,930993;0,0155
3857.794662,0.013365;;3857,794662;0,013365;3857,794662;-0,006771;3857,794662;0,009612;3857,794662;0,015495
3859.658330,0.013864;;3859,65833;0,013864;3859,65833;-0,004751;3859,65833;0,009532;3859,65833;0,015927
3861.521999,0.014103;;3861,521999;0,014103;3861,521999;-0,003528;3861,521999;0,00943;3861,521999;0,016279
3863.385668,0.014052;;3863,385668;0,014052;3863,385668;-0,003951;3863,385668;0,009089;3863,385668;0,016182
3865.249337,0.014002;;3865,249337;0,014002;3865,249337;-0,005187;3865,249337;0,009105;3865,249337;0,015958
3867.113006,0.014035;;3867,113006;0,014035;3867,113006;-0,005374;3867,113006;0,009164;3867,113006;0,015974
3868.976675,0.013984;;3868,976675;0,013984;3868,976675;-0,004299;3868,976675;0,009269;3868,976675;0,016164
3870.840344,0.013430;;3870,840344;0,01343;3870,840344;-0,005039;3870,840344;0,009716;3870,840344;0,015992
3872.704013,0.013541;;3872,704013;0,013541;3872,704013;-0,005692;3872,704013;0,009899;3872,704013;0,015742
3874.567682,0.014044;;3874,567682;0,014044;3874,567682;-0,005202;3874,567682;0,00989;3874,567682;0,015969
3876.431351,0.014219;;3876,431351;0,014219;3876,431351;-0,00475;3876,431351;0,010021;3876,431351;0,016062
3878.295020,0.014291;;3878,29502;0,014291;3878,29502;-0,003926;3878,29502;0,009843;3878,29502;0,016624
3880.158689,0.014250;;3880,158689;0,01425;3880,158689;-0,003443;3880,158689;0,009638;3880,158689;0,016874
3882.022357,0.014116;;3882,022357;0,014116;3882,022357;-0,004199;3882,022357;0,009698;3882,022357;0,016525
3883.886026,0.014334;;3883,886026;0,014334;3883,886026;-0,004311;3883,886026;0,009976;3883,886026;0,016533
3885.749695,0.014277;;3885,749695;0,014277;3885,749695;-0,004394;3885,749695;0,010044;3885,749695;0,016944
3887.613364,0.013983;;3887,613364;0,013983;3887,613364;-0,004938;3887,613364;0,010205;3887,613364;0,016551
3889.477033,0.014269;;3889,477033;0,014269;3889,477033;-0,004345;3889,477033;0,010013;3889,477033;0,016363
3891.340702,0.014480;;3891,340702;0,01448;3891,340702;-0,003839;3891,340702;0,009844;3891,340702;0,016622
3893.204371,0.014491;;3893,204371;0,014491;3893,204371;-0,00459;3893,204371;0,009936;3893,204371;0,016274
3895.068040,0.014586;;3895,06804;0,014586;3895,06804;-0,004457;3895,06804;0,009804;3895,06804;0,016185
3896.931709,0.014617;;3896,931709;0,014617;3896,931709;-0,003561;3896,931709;0,009737;3896,931709;0,016492
3898.795378,0.014706;;3898,795378;0,014706;3898,795378;-0,003435;3898,795378;0,009536;3898,795378;0,016812
3900.659047,0.014568;;3900,659047;0,014568;3900,659047;-0,004341;3900,659047;0,00932;3900,659047;0,016915
3902.522716,0.014343;;3902,522716;0,014343;3902,522716;-0,005003;3902,522716;0,009611;3902,522716;0,016714
3904.386384,0.014128;;3904,386384;0,014128;3904,386384;-0,005389;3904,386384;0,010075;3904,386384;0,01669
3906.250053,0.014090;;3906,250053;0,01409;3906,250053;-0,005426;3906,250053;0,010584;3906,250053;0,016772
3908.113722,0.014229;;3908,113722;0,014229;3908,113722;-0,004715;3908,113722;0,010878;3908,113722;0,016777
3909.977391,0.014715;;3909,977391;0,014715;3909,977391;-0,003942;3909,977391;0,010814;3909,977391;0,01709
3911.841060,0.015025;;3911,84106;0,015025;3911,84106;-0,003589;3911,84106;0,0106;3911,84106;0,017086
3913.704729,0.014834;;3913,704729;0,014834;3913,704729;-0,003439;3913,704729;0,010285;3913,704729;0,016878
3915.568398,0.014703;;3915,568398;0,014703;3915,568398;-0,003277;3915,568398;0,010071;3915,568398;0,017037
3917.432067,0.014872;;3917,432067;0,014872;3917,432067;-0,003442;3917,432067;0,009985;3917,432067;0,01718
3919.295736,0.014689;;3919,295736;0,014689;3919,295736;-0,004083;3919,295736;0,010062;3919,295736;0,017035
3921.159405,0.014572;;3921,159405;0,014572;3921,159405;-0,004063;3921,159405;0,010304;3921,159405;0,017101
3923.023074,0.014641;;3923,023074;0,014641;3923,023074;-0,00388;3923,023074;0,010453;3923,023074;0,017058
3924.886743,0.014886;;3924,886743;0,014886;3924,886743;-0,003999;3924,886743;0,010577;3924,886743;0,017266
3926.750412,0.014728;;3926,750412;0,014728;3926,750412;-0,004121;3926,750412;0,010578;3926,750412;0,017322
3928.614080,0.014734;;3928,61408;0,014734;3928,61408;-0,00376;3928,61408;0,010386;3928,61408;0,017218
3930.477749,0.014950;;3930,477749;0,01495;3930,477749;-0,003638;3930,477749;0,010155;3930,477749;0,017263
3932.341418,0.015014;;3932,341418;0,015014;3932,341418;-0,003791;3932,341418;0,010353;3932,341418;0,017279
3934.205087,0.015164;;3934,205087;0,015164;3934,205087;-0,003997;3934,205087;0,010748;3934,205087;0,017488
3936.068756,0.015297;;3936,068756;0,015297;3936,068756;-0,003773;3936,068756;0,010664;3936,068756;0,017445
3937.932425,0.015216;;3937,932425;0,015216;3937,932425;-0,003334;3937,932425;0,010658;3937,932425;0,0175
3939.796094,0.015169;;3939,796094;0,015169;3939,796094;-0,003105;3939,796094;0,010583;3939,796094;0,017514
3941.659763,0.015231;;3941,659763;0,015231;3941,659763;-0,003138;3941,659763;0,010427;3941,659763;0,017556
3943.523432,0.015294;;3943,523432;0,015294;3943,523432;-0,003737;3943,523432;0,010562;3943,523432;0,017404
3945.387101,0.015119;;3945,387101;0,015119;3945,387101;-0,004206;3945,387101;0,010506;3945,387101;0,017431
3947.250770,0.015033;;3947,25077;0,015033;3947,25077;-0,003727;3947,25077;0,010637;3947,25077;0,017502
3949.114439,0.014958;;3949,114439;0,014958;3949,114439;-0,003617;3949,114439;0,010677;3949,114439;0,017392
3950.978107,0.014926;;3950,978107;0,014926;3950,978107;-0,003806;3950,978107;0,010581;3950,978107;0,017144
3952.841776,0.015021;;3952,841776;0,015021;3952,841776;-0,003559;3952,841776;0,010781;3952,841776;0,01734
3954.705445,0.015243;;3954,705445;0,015243;3954,705445;-0,003366;3954,705445;0,010779;3954,705445;0,017799
3956.569114,0.015159;;3956,569114;0,015159;3956,569114;-0,003471;3956,569114;0,010773;3956,569114;0,01771
3958.432783,0.015096;;3958,432783;0,015096;3958,432783;-0,003593;3958,432783;0,01082;3958,432783;0,017601
3960.296452,0.015372;;3960,296452;0,015372;3960,296452;-0,00356;3960,296452;0,010917;3960,296452;0,017731
3962.160121,0.015464;;3962,160121;0,015464;3962,160121;-0,003268;3962,160121;0,010861;3962,160121;0,017844
3964.023790,0.015362;;3964,02379;0,015362;3964,02379;-0,003163;3964,02379;0,010898;3964,02379;0,017645
3965.887459,0.015207;;3965,887459;0,015207;3965,887459;-0,003124;3965,887459;0,010812;3965,887459;0,017562
3967.751128,0.015216;;3967,751128;0,015216;3967,751128;-0,003293;3967,751128;0,010909;3967,751128;0,017638
3969.614797,0.015422;;3969,614797;0,015422;3969,614797;-0,003376;3969,614797;0,011016;3969,614797;0,017737
3971.478466,0.015478;;3971,478466;0,015478;3971,478466;-0,003151;3971,478466;0,010763;3971,478466;0,017734
3973.342134,0.015324;;3973,342134;0,015324;3973,342134;-0,002843;3973,342134;0,010788;3973,342134;0,01787
3975.205803,0.015265;;3975,205803;0,015265;3975,205803;-0,003221;3975,205803;0,011034;3975,205803;0,017888
3977.069472,0.015314;;3977,069472;0,015314;3977,069472;-0,003366;3977,069472;0,011035;3977,069472;0,017702
3978.933141,0.015293;;3978,933141;0,015293;3978,933141;-0,003198;3978,933141;0,010726;3978,933141;0,017605
3980.796810,0.015323;;3980,79681;0,015323;3980,79681;-0,003132;3980,79681;0,010471;3980,79681;0,017564
3982.660479,0.015217;;3982,660479;0,015217;3982,660479;-0,003293;3982,660479;0,010571;3982,660479;0,017588
3984.524148,0.015206;;3984,524148;0,015206;3984,524148;-0,003342;3984,524148;0,010852;3984,524148;0,017713
3986.387817,0.015270;;3986,387817;0,01527;3986,387817;-0,0034;3986,387817;0,011023;3986,387817;0,017837
3988.251486,0.015376;;3988,251486;0,015376;3988,251486;-0,003328;3988,251486;0,011015;3988,251486;0,017864
3990.115155,0.015503;;3990,115155;0,015503;3990,115155;-0,00342;3990,115155;0,010947;3990,115155;0,017777
3991.978824,0.015514;;3991,978824;0,015514;3991,978824;-0,003348;3991,978824;0,011083;3991,978824;0,017804
3993.842493,0.015518;;3993,842493;0,015518;3993,842493;-0,003232;3993,842493;0,011125;3993,842493;0,017959
3995.706161,0.015500;;3995,706161;0,0155;3995,706161;-0,0032;3995,706161;0,010981;3995,706161;0,017903
